id,preview,energy,valence
4nq5n3nPnobfdgytAfhAi3,https://p.scdn.co/mp3-preview/e6e9eb6505be3ea416be09876bd6596f428b96bc?cid=7b94cea739b042da8b24219ff35b9915,0.691,0.663
1QdlZmNtIhK2QaV8Yis6zZ,https://p.scdn.co/mp3-preview/637bf6cc24c3b6cb2cd70134b608defa88ece985?cid=7b94cea739b042da8b24219ff35b9915,0.611,0.355
2ZhMraqx6eOMFMb9gtzkCj,https://p.scdn.co/mp3-preview/0e2a5c8370c6db1ac739ac2d4f6497761130661e?cid=7b94cea739b042da8b24219ff35b9915,0.573,0.197
2fyaKNRCmH4oTAkuAba418,https://p.scdn.co/mp3-preview/7690f1ba438cf17eb07dac2e7a770b6c1c66fa4b?cid=7b94cea739b042da8b24219ff35b9915,0.836,0.65
6H5P8aJuSyOAJlGHQaLntV,https://p.scdn.co/mp3-preview/498982ccbd08c06cac9cc14a32a2d0a3a406d79e?cid=7b94cea739b042da8b24219ff35b9915,0.626,0.425
1gfCByW0PhW97s4oKJzhoK,https://p.scdn.co/mp3-preview/a1537ea82abfcfdf5aa76af00c8456ddd9e6d8fe?cid=7b94cea739b042da8b24219ff35b9915,0.878,0.949
6X6HyqqrIOL0iNM6JIt4SZ,https://p.scdn.co/mp3-preview/7db966b89b7e7abef5d90d403a7175f48857af33?cid=7b94cea739b042da8b24219ff35b9915,0.63,0.597
2SbIarT6RP85tisGUGzCud,https://p.scdn.co/mp3-preview/eb3cea3c9b966f7755f9b6ea14b64b7088bbe085?cid=7b94cea739b042da8b24219ff35b9915,0.649,0.746
4mRgzgSGOsmlTzB6pck02x,https://p.scdn.co/mp3-preview/08ce95daa934803adcc6214c70545b1c80a20449?cid=7b94cea739b042da8b24219ff35b9915,0.512,0.524
0v1Yg2zOk3t0YoW8NWsgWt,https://p.scdn.co/mp3-preview/9a2817aff0a12622af32de0726dacd3b148f430c?cid=7b94cea739b042da8b24219ff35b9915,0.793,0.947
0I0a5JzSe4IwhtOw8WPuPq,https://p.scdn.co/mp3-preview/d72cd18886cca721b10afb948338a811d2b8ecca?cid=7b94cea739b042da8b24219ff35b9915,0.471,0.589
7aajKN4kVfJGFu6db6P7Ih,https://p.scdn.co/mp3-preview/b92c5b44a67ec31fada520307a957607fbef1cd2?cid=7b94cea739b042da8b24219ff35b9915,0.651,0.537
4vAY2ZSVOzrakamzsALr9Q,https://p.scdn.co/mp3-preview/0c6538dbbd459f767797ebd7bd14ac0a22d5896e?cid=7b94cea739b042da8b24219ff35b9915,0.83,0.421
1IMoPCzZuFcWrmfw8nPwDe,https://p.scdn.co/mp3-preview/3cc1ed603fab6554a0fafa61af43ab4aa9d483c3?cid=7b94cea739b042da8b24219ff35b9915,0.585,0.68
2VQad1O2HTnmd873WAY97J,https://p.scdn.co/mp3-preview/fe1a2001b6ef2ac17574c3c6cdfc989493b85a74?cid=7b94cea739b042da8b24219ff35b9915,0.657,0.596
4HvRcn1xfvRPNxtTPK7qQS,https://p.scdn.co/mp3-preview/e2dd2172d36275869e5bf970adce99d04476670d?cid=7b94cea739b042da8b24219ff35b9915,0.727,0.249
1tDk0Jot1RkxsPTPXaNM7k,https://p.scdn.co/mp3-preview/8af63fe389c89baed490920b907e00267414e90b?cid=7b94cea739b042da8b24219ff35b9915,0.618,0.7
4uWgYX4sOi20VFbHfJXrXV,https://p.scdn.co/mp3-preview/ae92efbf7d8be8846b558372ed8f5de38bc86377?cid=7b94cea739b042da8b24219ff35b9915,0.617,0.152
0rfa9454z45KqBj4HpliwH,https://p.scdn.co/mp3-preview/32f65c71bd6471b6b701341203ed752747c38d45?cid=7b94cea739b042da8b24219ff35b9915,0.629,0.688
6gmVOfi5YZw1IfR6aBM1l7,https://p.scdn.co/mp3-preview/304a6116f007ae4e2f03cc3e65066491a162d997?cid=7b94cea739b042da8b24219ff35b9915,0.732,0.247
69ukaS30GeRDVjAitfzE2b,https://p.scdn.co/mp3-preview/d6ff0c99750b2432be9af0e55bb62157742d6524?cid=7b94cea739b042da8b24219ff35b9915,0.434,0.126
0w5TUhF9bANoa2WjuqsrkY,https://p.scdn.co/mp3-preview/102561ede9879b7bf09ca420167ffe3dff47a7ed?cid=7b94cea739b042da8b24219ff35b9915,0.628,0.398
6XJRsR8Evz36Ywd80bb4CQ,https://p.scdn.co/mp3-preview/014d3cc66f82e913b2663d60c91ef8f69460ad51?cid=7b94cea739b042da8b24219ff35b9915,0.64,0.485
4eTa8AyVCT7E81p7WQz0LO,https://p.scdn.co/mp3-preview/906334b27afdad4f35f227623932b7740e948d41?cid=7b94cea739b042da8b24219ff35b9915,0.871,0.962
5YpQC917micmrcL9hjOZ2A,https://p.scdn.co/mp3-preview/e50afc20412150a3a5fff4bb583896767f8ed5bb?cid=7b94cea739b042da8b24219ff35b9915,0.629,0.519
2lWIcU8Ae1UHtffwfUU3WX,https://p.scdn.co/mp3-preview/dbdc74f01b4b52f810276ce5a50d9c6f4798760f?cid=7b94cea739b042da8b24219ff35b9915,0.608,0.421
3WV0ujoWqeaETjbUtX7svc,https://p.scdn.co/mp3-preview/3ad39306e5aed698aebcd5b6b4ba36e932b0ab4d?cid=7b94cea739b042da8b24219ff35b9915,0.653,0.68
3ryL0rcJEBpS9hybIoxWMc,https://p.scdn.co/mp3-preview/50684955c6acacc4f1fe18c817b2bb5d6084d679?cid=7b94cea739b042da8b24219ff35b9915,0.579,0.62
7IIsrcbkvVugnDmewbftAv,https://p.scdn.co/mp3-preview/7a6bd4c0b8fa7ce8bc23347a9f6fdde493cb49bf?cid=7b94cea739b042da8b24219ff35b9915,0.845,0.515
1R64Zoa9iqBJXY3XxGWg4O,https://p.scdn.co/mp3-preview/e86cf7ad828b7a5ee46fbfd139ff2223435546cc?cid=7b94cea739b042da8b24219ff35b9915,0.721,0.47
724FKIHQ65jGsOP7fPix2I,https://p.scdn.co/mp3-preview/064ec088f79c3ae5bfd02208e6218a90ac13f28e?cid=7b94cea739b042da8b24219ff35b9915,0.86,0.527
72vOBDasRFA7Att84R4tga,https://p.scdn.co/mp3-preview/923e00f086a7214bf361aff196d43167ec27c28c?cid=7b94cea739b042da8b24219ff35b9915,0.63,0.65
5pAP6uer6LwmDoDytFnn3l,https://p.scdn.co/mp3-preview/f6a7bdc1ff3003cacd4ebd9bcc5808b36a30fe7b?cid=7b94cea739b042da8b24219ff35b9915,0.527,0.38
2Jch8F3ElZGOgSiOMsuez2,https://p.scdn.co/mp3-preview/2c1aad9528b40c94b60f76feb8b7f333bfc858b0?cid=7b94cea739b042da8b24219ff35b9915,0.676,0.413
6mRDayUi1xuM4QpQ773mLR,https://p.scdn.co/mp3-preview/258dc0b6ff07234b20d65be5d6b0b173c9934de2?cid=7b94cea739b042da8b24219ff35b9915,0.462,0.199
1okuA7Bc0TGnbhW8l1ggZ0,https://p.scdn.co/mp3-preview/7db56cbfb4a4b988839e7e718be29b93485bd9c3?cid=7b94cea739b042da8b24219ff35b9915,0.807,0.814
1es5ofSqVbYHHKrfI2HeZI,https://p.scdn.co/mp3-preview/a8c530eecde8418d2e7763f73f32851af80716fa?cid=7b94cea739b042da8b24219ff35b9915,0.715,0.825
4m1ifqB1Wg522mBguMeMne,https://p.scdn.co/mp3-preview/aa2631d3dad650473d4139e4893292e4db8f6fe6?cid=7b94cea739b042da8b24219ff35b9915,0.547,0.566
5Xou0WoxTBiFOru8jUWKJg,https://p.scdn.co/mp3-preview/430a31a9e2beba575c0e839aaf00b9273154367a?cid=7b94cea739b042da8b24219ff35b9915,0.333,0.397
5fROvzNghPid8mbKNDYvpJ,https://p.scdn.co/mp3-preview/84ed390cf650b8a8dae01b751a68a60613163740?cid=7b94cea739b042da8b24219ff35b9915,0.881,0.677
7mdaH0j1n2o299G2ov5KTR,https://p.scdn.co/mp3-preview/a99cb4ddfba6de10092d26047100446569db18bf?cid=7b94cea739b042da8b24219ff35b9915,0.881,0.0746
0QdePZJfBpRIBautuT4FSx,https://p.scdn.co/mp3-preview/35e1cc3129412bedb601d33c708eff6f2db78da3?cid=7b94cea739b042da8b24219ff35b9915,0.642,0.494
0kcaDOsdLhjvzxSHRh2nVn,https://p.scdn.co/mp3-preview/3825a296f2173c7b41a9246a87373b2e0dbc90ac?cid=7b94cea739b042da8b24219ff35b9915,0.459,0.681
5DVATjQZPVsm5kWbrPmekU,https://p.scdn.co/mp3-preview/788b8a8b529d3acf4256e3eabef05ecfe195c382?cid=7b94cea739b042da8b24219ff35b9915,0.895,0.412
1xtyPp1oIgsgUIb0ugfLhk,https://p.scdn.co/mp3-preview/4c2fc46de5e17788be329967d3ce96b8f6205f4c?cid=7b94cea739b042da8b24219ff35b9915,0.74,0.259
5SEvxpu5ImOFOcXyeM8fbx,https://p.scdn.co/mp3-preview/c27900fc1c0f3b70666536a91a3bb7159fc4bc2e?cid=7b94cea739b042da8b24219ff35b9915,0.738,0.615
1jaEtKWXOcohnLokPIhLng,https://p.scdn.co/mp3-preview/2827e2c8657b35829095fa6d70d0f463f287de12?cid=7b94cea739b042da8b24219ff35b9915,0.812,0.472
110cbsaBQcUnCmqhApEWzL,https://p.scdn.co/mp3-preview/392c0713fa69eff3634ad11adcca8e193e25f3bf?cid=7b94cea739b042da8b24219ff35b9915,0.289,0.739
7quWqKzjJwYXF3cqSDSCRL,https://p.scdn.co/mp3-preview/f3cc5c57fbce830d96287d141ea765bfa51f0f85?cid=7b94cea739b042da8b24219ff35b9915,0.857,0.544
0NnZGMyvd0QyKl3pNnS1kM,https://p.scdn.co/mp3-preview/d4e7acc071a79de21349e81550011bd23ddfd597?cid=7b94cea739b042da8b24219ff35b9915,0.634,0.324
27kcZEJvhkb1rzZS9gCpdA,https://p.scdn.co/mp3-preview/186bf8ddb4d9ebb924e4061cba7e4930b1e4212c?cid=7b94cea739b042da8b24219ff35b9915,0.443,0.342
6KpwQaLVtusNPwEXJ1fwOo,https://p.scdn.co/mp3-preview/be702c9717c4ec86414de293fceb4c17d082652f?cid=7b94cea739b042da8b24219ff35b9915,0.567,0.364
3Pk00FuxEO9g4fXM2eIJYp,https://p.scdn.co/mp3-preview/96ff1a157aeb448814a5593225470bd4ac256657?cid=7b94cea739b042da8b24219ff35b9915,0.785,0.483
3P39kFn6eVGfz5OKXmTrjv,https://p.scdn.co/mp3-preview/0c4eded6f64c2aafb9ea9203b6b49df9eab49518?cid=7b94cea739b042da8b24219ff35b9915,0.606,0.576
2tVkFxyePqB0o4Y4SYKV0Q,https://p.scdn.co/mp3-preview/fceae4ebad3763af08fbdea4756c22a9a4624d95?cid=7b94cea739b042da8b24219ff35b9915,0.846,0.64
1KAIysAWKGZC0O41hn7PpJ,https://p.scdn.co/mp3-preview/2ca3da8b3606bc1b01503de62b2ec987cfc226e6?cid=7b94cea739b042da8b24219ff35b9915,0.521,0.467
3CC7fyeynJ2RVDUlUDPNXR,https://p.scdn.co/mp3-preview/b9c4504027553323de3ea288fbec59b29e30d523?cid=7b94cea739b042da8b24219ff35b9915,0.874,0.447
3ghqJkK7TOf0fjbMU5jRcj,https://p.scdn.co/mp3-preview/b893850fac719a1f00774233c933b661b8c71e5f?cid=7b94cea739b042da8b24219ff35b9915,0.785,0.891
2Rr1INov0ckj7bLTsk9LV1,https://p.scdn.co/mp3-preview/1ea9afbd01304db92b5e6b27a0e052783fae2c8a?cid=7b94cea739b042da8b24219ff35b9915,0.881,0.397
6zJO5YUAAVxfN3GHzoCffj,https://p.scdn.co/mp3-preview/9c69ce80ea5f7dace22ea77fb14a2419489090bc?cid=7b94cea739b042da8b24219ff35b9915,0.771,0.395
0k7Mmx2EkIx7mIweBCXYQe,https://p.scdn.co/mp3-preview/279ebadfd5d8cbab7f687d52334d73665cccdfee?cid=7b94cea739b042da8b24219ff35b9915,0.657,0.224
7KxFCQHFflx0ZlY9SPT5nW,https://p.scdn.co/mp3-preview/3bb213e4ff945f66a2ea9bfb7877d78127023461?cid=7b94cea739b042da8b24219ff35b9915,0.784,0.377
2vfl8V78ai2lyCyFn1cPWx,https://p.scdn.co/mp3-preview/f7ebe373508816c3aed4a8fa2ab5994dc17d4bbc?cid=7b94cea739b042da8b24219ff35b9915,0.641,0.856
3CIl7mt6HT4Pe7w93AQGul,https://p.scdn.co/mp3-preview/2f5aaea79eb63f04f8e8aa10eeb984acdd89eebb?cid=7b94cea739b042da8b24219ff35b9915,0.669,0.733
5Awic3Q2wuEp6LrwPdTVis,https://p.scdn.co/mp3-preview/28beb3c8334275d67a9374bab1c45c4fd33bfdda?cid=7b94cea739b042da8b24219ff35b9915,0.578,0.36
3a3q9YsTkgrG7dBF2ZdZfn,https://p.scdn.co/mp3-preview/422d43277c01e6ac236e1e63ff1661fead6ab74a?cid=7b94cea739b042da8b24219ff35b9915,0.166,0.432
21aQ9GdgEXK6qeovX0YaKb,https://p.scdn.co/mp3-preview/975cfeaca5bd50609326336407ba1b91053054ca?cid=7b94cea739b042da8b24219ff35b9915,0.576,0.485
2JeOq3HZsiOFBSxMY5TYQL,https://p.scdn.co/mp3-preview/89c33170b37ca0e5dd742740eaf9c746cdcc1df9?cid=7b94cea739b042da8b24219ff35b9915,0.486,0.491
7MG77R5GjIEWkAhtCdvs6v,https://p.scdn.co/mp3-preview/44283cfd2ca836811200e672b5fbc3e75768e581?cid=7b94cea739b042da8b24219ff35b9915,0.907,0.55
3o1XbNGt1aQoKCuZEn8zYk,https://p.scdn.co/mp3-preview/fa25c95eb0f847d74320dc14933524d4ba95d6f1?cid=7b94cea739b042da8b24219ff35b9915,0.383,0.133
08trnrWciXCiTfZh06uv9z,https://p.scdn.co/mp3-preview/5da25c8cba1cd37c183ebd0e9a17ff0c28dcd13e?cid=7b94cea739b042da8b24219ff35b9915,0.861,0.766
7Mye3lFUnn4dJb7S74Bsq4,https://p.scdn.co/mp3-preview/5e1a7c38b0274a9902608c4a5705da27856a3d49?cid=7b94cea739b042da8b24219ff35b9915,0.548,0.13
6WHdmIJcMxt6Fw5Gubr7fE,https://p.scdn.co/mp3-preview/c3cc2c289af9f0847b1b1686f3920293d3288f6f?cid=7b94cea739b042da8b24219ff35b9915,0.621,0.831
5DHSlpd0MX9DfnoAQqolfa,https://p.scdn.co/mp3-preview/ba537b53b4df5c4f30cd540042559cc0a608e7bb?cid=7b94cea739b042da8b24219ff35b9915,0.696,0.238
4ZVTvH5PFqhiWzoogCtmDf,https://p.scdn.co/mp3-preview/a08128ce8747742914f6957b634cfffb40237836?cid=7b94cea739b042da8b24219ff35b9915,0.383,0.391
6owNAPHbbu6pU8qNPpwxX2,https://p.scdn.co/mp3-preview/1007f8dcec877a612bc5d0028692ee00063477e6?cid=7b94cea739b042da8b24219ff35b9915,0.742,0.475
5wV2TAUTKHcKgaEB6XnWDI,https://p.scdn.co/mp3-preview/5b7e7b8e40de3646256604be125b66f6fea080fb?cid=7b94cea739b042da8b24219ff35b9915,0.233,0.408
54mctjwCigqU06GdBzjznM,https://p.scdn.co/mp3-preview/1a9a950b42d483ba78d70282e3f5d66928b410ef?cid=7b94cea739b042da8b24219ff35b9915,0.649,0.856
0DqJsme3z2r2kPGTti68gf,https://p.scdn.co/mp3-preview/199d343e383808b68e30b6274a54b170af547d90?cid=7b94cea739b042da8b24219ff35b9915,0.636,0.124
4k4mhm30I8pOn2k7O19pms,https://p.scdn.co/mp3-preview/1791f6df34dd9355f316899181e866c52f3d8086?cid=7b94cea739b042da8b24219ff35b9915,0.796,0.727
5WZxsuZkA0NTwd7TzDduiC,https://p.scdn.co/mp3-preview/7cbc3f9acf9508ed9f8a4a277faf918883203687?cid=7b94cea739b042da8b24219ff35b9915,0.959,0.487
5TKXYtrG8iqK6LhkWP9tGR,https://p.scdn.co/mp3-preview/9c57dad277aeb7cdaf94607f9e94572ecda6a5e1?cid=7b94cea739b042da8b24219ff35b9915,0.572,0.5
6Rbtv58w1PPrFN3jgWXeqn,https://p.scdn.co/mp3-preview/0cbf245267abd82b519eb71a0f35e86b779eaa9b?cid=7b94cea739b042da8b24219ff35b9915,0.946,0.39
7d5wXNOlF7TGZayKu0h12F,https://p.scdn.co/mp3-preview/e79a0ee7599bf6be4165ce002b9f0ee7f707d53c?cid=7b94cea739b042da8b24219ff35b9915,0.868,0.237
4MzXwWMhyBbmu6hOcLVD49,https://p.scdn.co/mp3-preview/80aadf95e08052a0b573509e4fce8f6cb9a05021?cid=7b94cea739b042da8b24219ff35b9915,0.573,0.145
0bYg9bo50gSsH3LtXe2SQn,https://p.scdn.co/mp3-preview/bbafd15ff484394a0ca106d5fef0a81eeea4ef5b?cid=7b94cea739b042da8b24219ff35b9915,0.627,0.35
2XIc1pqjXV3Cr2BQUGNBck,https://p.scdn.co/mp3-preview/a71a9aa2416897c325e1018059d18090a7762c91?cid=7b94cea739b042da8b24219ff35b9915,0.618,0.391
2FRnf9qhLbvw8fu4IBXx78,https://p.scdn.co/mp3-preview/ad0a6b7428ef900b169449b24c335d885dc029d0?cid=7b94cea739b042da8b24219ff35b9915,0.478,0.947
3tjFYV6RSFtuktYl3ZtYcq,https://p.scdn.co/mp3-preview/45cb08fdb67744ab7f1f172bb750e9c10415c37a?cid=7b94cea739b042da8b24219ff35b9915,0.722,0.756
4saklk6nie3yiGePpBwUoc,https://p.scdn.co/mp3-preview/a707728846c105f4d8552b8546c30b121bf517f0?cid=7b94cea739b042da8b24219ff35b9915,0.765,0.737
0lLdorYw7lVrJydTINhWdI,https://p.scdn.co/mp3-preview/798a8bc5a7a95ccad75648a63bc50aa755dc2289?cid=7b94cea739b042da8b24219ff35b9915,0.214,0.363
249gnXrbfmV8NG6jTEMSwD,https://p.scdn.co/mp3-preview/9dc29ff47cbdda2d3c5a66b3fabf9c7420f62950?cid=7b94cea739b042da8b24219ff35b9915,0.716,0.45
2Oycxb8QbPkpHTo8ZrmG0B,https://p.scdn.co/mp3-preview/993e160238e38b9d7f62106bf974228af84d7d48?cid=7b94cea739b042da8b24219ff35b9915,0.67,0.595
5RubKOuDoPn5Kj5TLVxSxY,https://p.scdn.co/mp3-preview/4f49b842c112f64c7c0500efaad9583437c2f7f7?cid=7b94cea739b042da8b24219ff35b9915,0.637,0.471
1IcR6RlgvDczfvoWJSSY2A,https://p.scdn.co/mp3-preview/275c9394f2dce03245d4b6861eec4a40036ae82c?cid=7b94cea739b042da8b24219ff35b9915,0.526,0.649
3nAp4IvdMPPWEH9uuXFFV5,https://p.scdn.co/mp3-preview/fe7e6cdab388c2f48c4719c9bc8bb2b094881186?cid=7b94cea739b042da8b24219ff35b9915,0.812,0.689
45bE4HXI0AwGZXfZtMp8JR,https://p.scdn.co/mp3-preview/47afb10323067e827310e5898e4d52c8bdbe72ee?cid=7b94cea739b042da8b24219ff35b9915,0.374,0.0799
4Oun2ylbjFKMPTiaSbbCih,https://p.scdn.co/mp3-preview/1ca9e7769467092ff12a0aee336488ce1b53501c?cid=7b94cea739b042da8b24219ff35b9915,0.454,0.357
6UelLqGlWMcVH1E5c4H7lY,https://p.scdn.co/mp3-preview/0c51b5f7ed852504844feebfb4f4b7f099452662?cid=7b94cea739b042da8b24219ff35b9915,0.816,0.557
1yoMvmasuxZfqHEipJhRbp,https://p.scdn.co/mp3-preview/e043d8462ac34889dde62ab064325d9cb55f8d32?cid=7b94cea739b042da8b24219ff35b9915,0.727,0.558
26QApq0cuO9brJigr0C0W4,https://p.scdn.co/mp3-preview/5ee387a4d29bbeaa546a38a0716d0725b2a32bf1?cid=7b94cea739b042da8b24219ff35b9915,0.411,0.412
6zFMeegAMYQo0mt8rXtrli,https://p.scdn.co/mp3-preview/1a3815e2255842f57ffccc5941dba4ab95153167?cid=7b94cea739b042da8b24219ff35b9915,0.511,0.837
6cx06DFPPHchuUAcTxznu9,https://p.scdn.co/mp3-preview/a860b3fe04f480539af5f08b3672bb2ecff71b6b?cid=7b94cea739b042da8b24219ff35b9915,0.874,0.905
5nujrmhLynf4yMoMtj8AQF,https://p.scdn.co/mp3-preview/cc617f669fd1e3ee33a4ac0c66346fefd15286e7?cid=7b94cea739b042da8b24219ff35b9915,0.825,0.915
5vGLcdRuSbUhD8ScwsGSdA,https://p.scdn.co/mp3-preview/baeb671e7f235d4a7a1a2fbb9b1d49dc48715b44?cid=7b94cea739b042da8b24219ff35b9915,0.598,0.737
35UUpTmrcFXNIVIN26ujXl,https://p.scdn.co/mp3-preview/7ff3beb873e2fb8180d9964d51fcad2153ab4794?cid=7b94cea739b042da8b24219ff35b9915,0.771,0.835
7ndTONDDRFGiPnnhOzOXxq,https://p.scdn.co/mp3-preview/da7b5ae1882a0a5e3c017318c8f4deb83c32882d?cid=7b94cea739b042da8b24219ff35b9915,0.632,0.503
46UMwpkxyIwzqhsaONm4wf,https://p.scdn.co/mp3-preview/af8102ee02140590690efefd229d2182e5216ec5?cid=7b94cea739b042da8b24219ff35b9915,0.772,0.853
26w9NTiE9NGjW1ZvIOd1So,https://p.scdn.co/mp3-preview/00f7d26f8fac9e19c337d3d6340d21c2dceb871f?cid=7b94cea739b042da8b24219ff35b9915,0.6,0.691
23XjN1s3DZC8Q9ZwuorYY4,https://p.scdn.co/mp3-preview/78b027c7d479c50cc7522ddd76095e3d1ee48173?cid=7b94cea739b042da8b24219ff35b9915,0.597,0.194
7taXf5odg9xCAZERYfyOkS,https://p.scdn.co/mp3-preview/18c3d8b2baaace859430fc191b15fd419233896f?cid=7b94cea739b042da8b24219ff35b9915,0.857,0.963
3O6wEE1kLBhfGIYbx4fZPy,https://p.scdn.co/mp3-preview/a7e841631171e74fd5c6978fc23bec4b90b40358?cid=7b94cea739b042da8b24219ff35b9915,0.688,0.0735
27M5JDWYLUVuxyMF0ek7SU,https://p.scdn.co/mp3-preview/3d742f7d715d2e719f9c7d2169adafa74621b458?cid=7b94cea739b042da8b24219ff35b9915,0.713,0.478
2QjOHCTQ1Jl3zawyYOpxh6,https://p.scdn.co/mp3-preview/b189d26b94a514fa75e47775b4ce05421c67580f?cid=7b94cea739b042da8b24219ff35b9915,0.807,0.398
4kKdvXD0ez7jp1296JmAts,https://p.scdn.co/mp3-preview/24967430de70def58c96aff0e4a4a0449bcd1127?cid=7b94cea739b042da8b24219ff35b9915,0.259,0.836
77wW5KqaMBoNw4n1Y2yKcM,https://p.scdn.co/mp3-preview/7cf8d5bc277aa526ccec5299c592eddaacdd0e74?cid=7b94cea739b042da8b24219ff35b9915,0.462,0.594
3eekarcy7kvN4yt5ZFzltW,https://p.scdn.co/mp3-preview/d9b90990dab9d8376d05c5d4a6b7ac3e99c03763?cid=7b94cea739b042da8b24219ff35b9915,0.427,0.0605
6gBFPUFcJLzWGx4lenP6h2,https://p.scdn.co/mp3-preview/d6d1ec9bfc82463707878d5e36d15e7b8a364069?cid=7b94cea739b042da8b24219ff35b9915,0.728,0.43
6HlE9t71z9DjGi7KqSyEpA,https://p.scdn.co/mp3-preview/388cd32e3a0a683bd6f63ce68b8d38f7b11a605e?cid=7b94cea739b042da8b24219ff35b9915,0.592,0.535
2UZVaNeW7FRy5ipa4lqpUv,https://p.scdn.co/mp3-preview/4efe3a3b5ce506dabdc61b9016b4fecace3a4ab1?cid=7b94cea739b042da8b24219ff35b9915,0.49,0.365
2MlqovEgUuVnFRDIXpyugE,https://p.scdn.co/mp3-preview/15d366d1d3dd7b8a61f9bd93eabb3e0766f91844?cid=7b94cea739b042da8b24219ff35b9915,0.775,0.589
2uYtcnrTxmHcH98YLAOOWh,https://p.scdn.co/mp3-preview/e405a2719766c53087cbd49b691d0b7945654dd9?cid=7b94cea739b042da8b24219ff35b9915,0.425,0.664
04cqASbER6wLs0me9FszxL,https://p.scdn.co/mp3-preview/876f86d2155ca81efada8d6b4fe85d922acaff1b?cid=7b94cea739b042da8b24219ff35b9915,0.471,0.138
59qrUpoplZxbIZxk6X0Bm3,https://p.scdn.co/mp3-preview/a571ff5fe255c4a51a609afa67bafd821ea396bf?cid=7b94cea739b042da8b24219ff35b9915,0.711,0.753
4BJsV9Iu4sJphgvAyDxfkp,https://p.scdn.co/mp3-preview/fe18f8ae654a81d811d1b230137a31c4623c87bc?cid=7b94cea739b042da8b24219ff35b9915,0.639,0.575
5ymFsfuMVDuG43ksIqCohv,https://p.scdn.co/mp3-preview/a274735e53ed319984ccb3d1798eeb5de4eb29cb?cid=7b94cea739b042da8b24219ff35b9915,0.448,0.465
0AUvWawuP0ibk4SQ3sIZjk,https://p.scdn.co/mp3-preview/b5b6b76fee422639dfc6f872853d1bdc700fc839?cid=7b94cea739b042da8b24219ff35b9915,0.663,0.774
6tjituizSxwSmBB5vtgHZE,https://p.scdn.co/mp3-preview/f7962fe13e7e25fcc1963373acf61d289bbcdf6d?cid=7b94cea739b042da8b24219ff35b9915,0.465,0.699
3E55TuoQdj2bfGOFq8KR6Z,https://p.scdn.co/mp3-preview/27b9044b45206c93675718c414ddca7b412a2ae6?cid=7b94cea739b042da8b24219ff35b9915,0.725,0.965
1QRE5ivBcM4G0pk1BeMsOR,https://p.scdn.co/mp3-preview/7cc49bfb230843a5f14b050e80e2a396aa59b5ea?cid=7b94cea739b042da8b24219ff35b9915,0.368,0.501
1rgnBhdG2JDFTbYkYRZAku,https://p.scdn.co/mp3-preview/7e70b1eb012b7589a6487169bcd6135889ce89aa?cid=7b94cea739b042da8b24219ff35b9915,0.593,0.54
0nbXyq5TXYPCO7pr3N8S4I,https://p.scdn.co/mp3-preview/52c74a85b9b187b8f51bfe1c7b19a25f7624161a?cid=7b94cea739b042da8b24219ff35b9915,0.586,0.642
2Wo6QQD1KMDWeFkkjLqwx5,https://p.scdn.co/mp3-preview/857ba479318b91a6ab733143b985fd5f60f74045?cid=7b94cea739b042da8b24219ff35b9915,0.721,0.894
3PfIrDoz19wz7qK7tYeu62,https://p.scdn.co/mp3-preview/ccada72f07a920a7a2a29b0c85be4ca87c21ec78?cid=7b94cea739b042da8b24219ff35b9915,0.793,0.679
7eJMfftS33KTjuF7lTsMCx,https://p.scdn.co/mp3-preview/d951d03a53af76165e0f8550ce0319d526c6910d?cid=7b94cea739b042da8b24219ff35b9915,0.431,0.348
2rRJrJEo19S2J82BDsQ3F7,https://p.scdn.co/mp3-preview/dac6a7bd1f1333d17afe8c12b71ee11e3c233efd?cid=7b94cea739b042da8b24219ff35b9915,0.43,0.236
696DnlkuDOXcMAnKlTgXXK,https://p.scdn.co/mp3-preview/17c8499c72603f1a2726dd121eb245c445d1dd84?cid=7b94cea739b042da8b24219ff35b9915,0.601,0.457
3Dv1eDb0MEgF93GpLXlucZ,https://p.scdn.co/mp3-preview/1ddded6adc5b2f4e77088b793bd4e53123843f6c?cid=7b94cea739b042da8b24219ff35b9915,0.673,0.786
1K5KBOgreBi5fkEHvg5ap3,https://p.scdn.co/mp3-preview/7ca0733aa6f4655a9c77e52a2d240b88958a9804?cid=7b94cea739b042da8b24219ff35b9915,0.574,0.537
1xQ6trAsedVPCdbtDAmk0c,https://p.scdn.co/mp3-preview/d709526bcdffa6683f85c9255c2fd4e7871ba04c?cid=7b94cea739b042da8b24219ff35b9915,0.481,0.761
3jjujdWJ72nww5eGnfs2E7,https://p.scdn.co/mp3-preview/2dbeaa922270b3372d221f09c773a38696aed573?cid=7b94cea739b042da8b24219ff35b9915,0.771,0.569
017PF4Q3l4DBUiWoXk4OWT,https://p.scdn.co/mp3-preview/5e535e80aa3fadc23a086fbf5468cc22ada178f3?cid=7b94cea739b042da8b24219ff35b9915,0.729,0.467
0t1kP63rueHleOhQkYSXFY,https://p.scdn.co/mp3-preview/a707728846c105f4d8552b8546c30b121bf517f0?cid=7b94cea739b042da8b24219ff35b9915,0.765,0.737
2tnVG71enUj33Ic2nFN6kZ,https://p.scdn.co/mp3-preview/278c488e5cd64d303bff3cacf7780ba2c045b2e4?cid=7b94cea739b042da8b24219ff35b9915,0.751,0.884
